EM FAMILIA VO TCI EP 73-H264
21/04/2016

(BOUCLE 1 - 10:00:00:00)
		01

FELIPE	Le père de Bia... c'est Fernando.
JAIRO	(oh) Arrête un peu ton baratin l'avocat. Toi aussi tu as été invité par la famille. Si ça ne tenait qu'à Juliana, tu n'aurais jamais mis les pieds ici !

JULIANA	(ah) Vous pouvez vous arrêter tous les deux ? C'est infe___rnal. C'est vraiment nécessaire ?

FERNANDO	Calme-toi ! Calme-toi !

JULIANA	Je vais donner une mission à chacun de vous. (h) Toi, va faire un tour au bar et apporte-moi un jus de maracuja__ pour me calmer. Oui ! Et toi Fernando, trouve un serveur et demande-lui (h) un saumon. Un______ canapé de saumon avec des câpres, j'adore ça.

JAIRO	Moi ?

FERNANDO	Ne me donne pas d'ordre.

JAIRO	Il sert à rien !

JULIANA	Pas de protestation ! Quel manque d'éducation, Fernando !

JAIRO	Oui, va chercher un truc à manger, le binoclard.

JULIANA	(ah_____)

(BOUCLE 51 - 10:39:08:00)
		51

AMBIANCE	(ambiance mariage VI_______________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________)

JULIANA	(h) (fhh)

RICARDO	Laisse-moi te présenter Juliana. La petite soeur de Chica.

DIOGO	Enchanté.

JULIANA	Oui, moi aussi.

RICARDO	Voici Diogo, le père de ma cousine Marina.

JULIANA	J'ignorais qu'elle avait un père aussi jeune.

DIOGO	Oui, c'est les familles d'avant. Chaque enfant était une vraie bénédiction. On est tous venus au monde assez précocement.

JULIANA	Oui.

JULIANA	(rire)

DIOGO	(petit rire)

JULIANA	Je comprends. Vous voulez dire que le dernier fils est né est qu'ensuite les petits-enfants sont arrivés, c'est ça ?

RICARDO	(petit rire)

JULIANA	(rire__________)

DIOGO	(petit rire)

RICARDO	Pardon, je dois faire une photo avec Chica.

(BOUCLE 52 - 10:39:34:22)
		52

CLARA	Vous êtes prêtes Mesdemoiselles ?

AMBIANCE	(ambiance cris VI____________________________)

FELIPE	Peut-être qu'elles prennent vraiment au sérieux cette histoire de bouquet. Regarde le visage de Silvia, mince elle entre en guerre !

AMBIANCE	(ambiance mariage VI____________________________________________)

FELIPE	(petit rire)

CADOU	Veronica c'est pareil. (rire) Cette fois, il y a deux bouquets, hein mon ami ! Deux fois plus de chance.

AMBIANCE	(ambiance cris VI)

CLARA	Je vais faire tout ce que je peux !

MARINA	La chance est avec vous toutes, allez !

MARINA	Un !

CLARA	Un !

MARINA	Deux !

AMBIANCE	Deux !

CLARA	Deux !

AMBIANCE	Trois et_______

MARINA	Trois

CLARA	Trois et______

MARINA	et_____

MARINA	(mhuh)

CLARA	(mhuh)

MARINA	(X)

CLARA	(X)

AMBIANCE	(ambiance cris + applaudissements VI__________________________________________________________________________________________________________________________)

SILVIA	Je l'ai attrapé !

VERONICA	Moi aussi !

CLARA	(rire___________________)

CLARA	(ah_________)

CLARA	J'arrive pas à y croire ! J'arrive pas à y croi_______re !

SILVIA	(rire__________)

IVAN	Hourra______ les futurs mariés

MARINA	(ah____) Regarde ça____ Clara !

CLARA	Oui_____, attention !

(BOUCLE 53 - 10:40:14:18)
		53

AMBIANCE	(ambiance mariage VI___________________________________________________________________________________________________________________________________________________________________)

FELIPE	(rire______________)

VERONICA	Tu sais ce que ça signifie !

CADOU	(rire____________)

SILVIA	Regarde on les a eu ! (rire__________)

VERONICA	(rire______________)

CADOU	(rire____________)

SILVIA	On les a attrapés !

VERONICA	(X)

CADOU	(X)

SILVIA	(X)

FELIPE	(X)

VERONICA	C'est la mienne chéri !

SILVIA	Cette rose signifie bien que la chance est de notre côté.

VERONICA	Oui____, et il ne manque plus que la demande officielle ! (rire_______________)

FELIPE	C'est pas vrai ! (ah) Cadou, je savais que notre tour viendrait !

CADOU	Peut-être qu'on organisera un double mariage !

SILVIA	(oh_______)

IVAN	Bonne idée !

CADOU	Qu'est-ce que tu en dis ?

SILVIA	(X)

FELIPE	(X)

FELIPE	Je trouve aussi Ivan !

(BOUCLE 54 - 10:40:37:09)
		54

AMBIANCE	(ambiance mariage VI_____________________________________________________________________________________________________________________________________________________________________________________________________)

(BOUCLE 55 - 10:41:04:22)
		55

LAERTE	Dis-moi, est-ce que tu admires le paysage ou bien la beauté de ma fiancée ?

SHIRLEY	Je ne suis pas le genre de femme à aimer le décor. Je préfère les personnages.

LAERTE	(sourire)

SHIRLEY	J'étais bien en train d'observer Luisa. (h______) Et je me demandais combien de fois cette satanée histoire devra se répéter avant que tu ne tombes dans mes bras une bonne fois pour toute, Laerté.

LAERTE	(h) Mon destin est d'être avec Luisa. C'est écrit.

(BOUCLE 56 - 10:41:46:01)
		56

SHIRLEY	Je peux savoir où et qui a écrit ça ? Parce que franchement, ce ne peut être qu'une plaisanterie de mauvais goût.

SHIRLEY	C'est vrai que je pourrais sourire de temps à autre au vu du ridicule de la situation, mais sachant le danger que tu coures Laerté, ça devient sérieux.

SHIRLEY	Helena et son clone ne t'apportent absolument rien de bon.

SHIRLEY	Tu as de la chance car je ne m'éloignerai jamais de toi un seul instant, je te protégerai pour toujours.

LAERTE	Tu comptes vraiment rester collée à moi pour toujours ? Tu crois que tu pourras ? (h) Ma Lune de Miel approche à grand pas, Shirley.

SHIRLEY	Tu crois ?

LAERTE	(h) Tu as encore des doutes sur mon mariage.

SHIRLEY	Bien sûr que non, si tu te maries avec moi.

LAERTE	(rire)

(BOUCLE 57 - 10:42:33:00)
		57

AMBIANCE	(ambiance mariage VI_____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________)

VIRGILIO	Qu'est-ce qu'il y a ma chérie, un problème ?

HELENA	Je l'ignore.

HELENA	(hh)

HELENA	Ça va bientôt arriver, ou c'est déjà en train d'arriver.

VIRGILIO	Helena, détends-toi et profite de la fête de ta petite soeur. C'est si joli ici___, regarde.

HELENA	(ah) Virgilio...

HELENA	Ce n'est pas une simple préoccupation. C'est bien plus que tout ça, c'est comme une sorte d'intuition de mère. C'est très sérieux.

HELENA	(h_________)

HELENA	Luisa n'est pas en sécurité Virgilio. Notre fille court un grave danger.

(BOUCLE 58 - 10:43:02:24)
		58

LUISA	Je crois que j'avais vraiment besoin d'un endroit comme ça.

LAERTE	C'est joli, tu trouves pas ?

LAERTE	D'ailleurs, ça me rappelle beaucoup la petite ville d'Esperanza, près de Goiania. J'y passais mes vacances quand j'étais enfant.

LUISA	Tu sais, si tu en as envie, je serais d'accord pour vivre dans un tel endroit, loin de tout, dès que nous serons mariés.

LAERTE	(rire________) Tu parles sérieusement ?

LUISA	Oui, je t'assure. (rire______________) J'adore cette atmosphère mais seulement pour quelques jours. Après, la ville commence à me manquer.

LAERTE	(rire____________)

LUISA	(sourire)

LAERTE	Oui, moi aussi, je suis très citadin. Je pourrais pas.

LUISA	Si on se baignait ?

LAERTE	Maintenant ?

LUISA	Oui, tout de suite.

LAERTE	(aïe aïe aïe aïe aïe aïe aïe)

LUISA	(petit rire)

LAERTE	(X)

LUISA	(X)

LAERTE	Laisse-moi juste vérifier que les chevaux sont bien attachés.

(BOUCLE 60 - 10:44:50:14)
		60

SHIRLEY F1	Hélèna ! Sors de l'eau !

HELENA F1	Je reste encore deux secondes !

HELENA F1	J'arrive pas à sortir !

HELENA F1	Quelque chose m'a piquée sur le pied !

SHIRLEY F1	Qu'est-ce que je fais ?

HELENA F1	Va chercher les secours,

HELENA F1	(essoufflée)

LUISA	(han)

LUISA	(han)

LUISA	(h) Au secours !

LUISA	(han) Pitié, aidez-moi.

(BOUCLE 61 - 10:45:49:16)
		61

DOULSSE	C'est plus rassurant de laisser cette personne sans visage ni nom. Comme ça, ça permet (h___/) d'imaginer ce que tu veux et de conserver ce rêve.

HELENA	J'ai un mauvais pressentiment, comme un poids dans la poitrine et je suis désolée mais je n'peux pas faire comme si de rien n'était.

VIRGILIO	Mais enfin, que veux-tu qu'on y fasse, elle ne répond pas au téléphone.

HELENA	Justement !

VIRGILIO	Mais ça ne signifie pas qu'il se passe quelque chose de dramatique, enfin, pourquoi penser cela ? A l'heure qu'il est ils doivent s'amuser, se promener, nager dans le lac...

HELENA	C'est précisément ce qui m'préoccupe.

LUISA	Au s'cours ! Aidez-m- (h___/) Hhh!
